# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 2500, mean observations per image: 1477.504854368932
62 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00062.png
63 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00063.png
64 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00064.png
65 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00065.png
66 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00066.png
67 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00067.png
68 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00068.png
69 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00069.png
70 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00070.png
71 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00071.png
72 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00072.png
73 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00073.png
74 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00074.png
75 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00075.png
76 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00076.png
77 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00077.png
78 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00078.png
79 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00079.png
80 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00080.png
81 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00081.png
82 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00082.png
83 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00083.png
84 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00084.png
85 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00085.png
86 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00086.png
87 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00087.png
88 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00088.png
89 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00089.png
90 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00090.png
91 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00091.png
92 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00092.png
93 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00093.png
94 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00094.png
95 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00095.png
96 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00096.png
97 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00097.png
98 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00098.png
99 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00099.png
100 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00100.png
101 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00101.png
102 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00102.png
103 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00103.png
104 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00104.png
105 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00105.png
106 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00106.png
107 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00107.png
108 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00108.png
109 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00109.png
110 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00110.png
111 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00111.png
112 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00112.png
113 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00113.png
114 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00114.png
115 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00115.png
116 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00116.png
117 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00117.png
118 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00118.png
119 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00119.png
120 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00120.png
121 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00121.png
122 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00122.png
123 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00123.png
124 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00124.png
125 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00125.png
126 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00126.png
127 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00127.png
128 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00128.png
129 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00129.png
130 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00130.png
131 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00131.png
132 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00132.png
133 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00133.png
134 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00134.png
135 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00135.png
136 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00136.png
137 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00137.png
138 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00138.png
139 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00139.png
140 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00140.png
141 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00141.png
142 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00142.png
143 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00143.png
144 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00144.png
145 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00145.png
146 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00146.png
147 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00147.png
148 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00148.png
149 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00149.png
150 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00150.png
151 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00151.png
152 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00152.png
153 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00153.png
154 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00154.png
155 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00155.png
156 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00156.png
157 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00157.png
158 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00158.png
159 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00159.png
160 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00160.png
161 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00161.png
162 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00162.png
163 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00163.png
164 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00164.png
165 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00165.png
166 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00166.png
167 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00167.png
168 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00168.png
169 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00169.png
170 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00170.png
171 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00171.png
172 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00172.png
173 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00173.png
174 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00174.png
175 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00175.png
176 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00176.png
177 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00177.png
178 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00178.png
179 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00179.png
180 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00180.png
181 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00181.png
182 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00182.png
183 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00183.png
184 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00184.png
185 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00185.png
186 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00186.png
187 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00187.png
188 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00188.png
189 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00189.png
190 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00190.png
191 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00191.png
192 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00192.png
193 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00193.png
194 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00194.png
195 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00195.png
196 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00196.png
197 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00197.png
198 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00198.png
199 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00199.png
200 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00200.png
201 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00201.png
202 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00202.png
203 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00203.png
204 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00204.png
205 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00205.png
206 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00206.png
207 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00207.png
208 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00208.png
209 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00209.png
210 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00210.png
211 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00211.png
212 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00212.png
213 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00213.png
214 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00214.png
215 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00215.png
216 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00216.png
217 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00217.png
218 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00218.png
219 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00219.png
220 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00220.png
221 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00221.png
222 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00222.png
223 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00223.png
224 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00224.png
225 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00225.png
226 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00226.png
227 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00227.png
228 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00228.png
229 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00229.png
230 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00230.png
231 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00231.png
232 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00232.png
233 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00233.png
234 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00234.png
235 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00235.png
236 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00236.png
237 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00237.png
238 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00238.png
239 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00239.png
240 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00240.png
241 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00241.png
242 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00242.png
243 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00243.png
244 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00244.png
245 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00245.png
246 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00246.png
247 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00247.png
248 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00248.png
249 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00249.png
250 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00250.png
251 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00251.png
252 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00252.png
253 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00253.png
254 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00254.png
255 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00255.png
256 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00256.png
257 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00257.png
258 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00258.png
259 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00259.png
260 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00260.png
261 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00261.png
262 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00262.png
263 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00263.png
264 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00264.png
265 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00265.png
266 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00266.png
267 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00267.png
268 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00268.png
269 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00269.png
270 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00270.png
271 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00271.png
272 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00272.png
273 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00273.png
274 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00274.png
275 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00275.png
276 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00276.png
277 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00277.png
278 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00278.png
279 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00279.png
280 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00280.png
281 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00281.png
282 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00282.png
283 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00283.png
284 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00284.png
285 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00285.png
286 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00286.png
287 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00287.png
288 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00288.png
289 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00289.png
290 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00290.png
291 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00291.png
292 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00292.png
293 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00293.png
294 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00294.png
295 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00295.png
296 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00296.png
297 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00297.png
298 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00298.png
299 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00299.png
300 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00300.png
301 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00301.png
302 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00302.png
303 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00303.png
304 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00304.png
305 0.707107 0.707107 0.000000 0.000000 0.000000 -7.000000 11.269690 1 00305.png
